song_name,artist_names,genres,parent_genres,album,release_date,spotify_track_id,yearly_streams,artist_ids
Falling,Trevor Daniel,,,Nicotine,2020-03-26,2rRJrJEo19S2J82BDsQ3F7,101323945,7uaIm6Pw7xplS8Dy06V6pT
Sunday Best,Surfaces,,,Where the Light Is,2019-01-06,1Cv1YLb4q0RzL6pybtaMLo,4207513,4ETSs924pXMzjIeD6E9b4u
September,Earth Wind & Fire,disco,R&B,September (sped up + slowed),1978-11-18,3kXoKlD84c6OmIcOLfrfEs,8541041,4QQgXkCYTt3BlENzhyNETg
Break My Heart,Dua Lipa,pop,Pop,Future Nostalgia,2020-03-27,017PF4Q3l4DBUiWoXk4OWT,148021574,6M2wZ9GZgrQXHCFfjv46we
Reminds Me Of You,"Juice WRLD, The Kid LAROI","melodic rap, emo rap, ",Hip Hop,Reminds Me Of You,2020-12-08,5YSHygGN9D0mID1NsVd5my,19632374,"4MCBfE4596Uoi2O4DtmEMz, 2tIP7SsRs7vjIcLrU85W8J"
Can't Hold Us (feat. Ray Dalton),"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",,,The Heist,2012-10-09,22skzmqfdWrjJylampe0kt,63086693,"3JhNCzhSMTxs9WLGJJxWOY, 4myTppRgh0rojLxx8RycOp, 6WLvgbfYXQPO396oJEYCsi, 4e0nWw2r4BoQSKPQ2zpU13"
Ride It,Regard,,,Ride It,2019-07-26,2tnVG71enUj33Ic2nFN6kZ,160701965,4ofCBoyEiGSePFAG500xev
Figurinha - Ao Vivo,"Douglas & Vinicius, MC Bruninho","sertanejo, sertanejo universitário, arrocha, piseiro, brega funk, funk, brega","Country, Pop, R&B, Latin",Ao Vivo no Golf Estate,2020-07-10,187Pge0WmJNoS73kaIORSE,1595089,"7M83IzPXGA4ClZJ5reW2Ro, 3shPgAzHMyRwWOkXeoWKeB"
Toosie Slide,Drake,"rap, hip hop",Hip Hop,Dark Lane Demo Tapes,2020-05-01,466cKvZn1j45IpxDdYZqdA,40791988,3TVXtAsR1Inumwj472S9r4
POPSTAR (feat. Drake),"DJ Khaled, Drake","rap, hip hop",Hip Hop,KHALED KHALED,2021-04-30,1sbEeUY8KsdvgiQi26JBFz,91731254,"0QHgL1lAIqAw0HtD7YldmP, 3TVXtAsR1Inumwj472S9r4"
Midnight Sky,Miley Cyrus,,,Plastic Hearts,2020-11-27,4i2qxFEVVUi8yOYoxB8TCX,35818633,5YGY8feqx7naU7z4HrwZM6
HIGHEST IN THE ROOM,Travis Scott,rap,Hip Hop,HIGHEST IN THE ROOM,2019-10-04,3eekarcy7kvN4yt5ZFzltW,145932795,0Y5tJX1MQlPlqiwlOH1tJY
Head Shoulders Knees & Toes (feat. Norma Jean Martine),"Ofenbach, Quarterhead, Norma Jean Martine",,,Head Shoulders Knees & Toes (feat. Norma Jean Martine),2020-05-08,6i7zAdNhzUN2k1HcrBxPHG,59993090,"4AKwRarlmsUlLjIwt38NLw, 2h6hAChW74hB9HvrNoK1RY, 2fsk4VlJdNF6G8cCMDrrzB"
Kings & Queens,Ava Max,,,Heaven & Hell,2020-09-18,7a53HqqArd4b9NF4XAmlbI,14435017,4npEfmQ6YuiwW1GpUmaq3F
Shallow,"Lady Gaga, Bradley Cooper","art pop, pop, ",Pop,A Star Is Born Soundtrack,2018-10-05,2VxeLyX666F8uXCJ0dZF8B,319455504,"1HY2Jd0NmPuamShAr6KMms, 4VIvfOurcf0vuLRxLkGnIG"
Só Tem Eu,Zé Felipe,"piseiro, sertanejo, arrocha, agronejo, forró, sertanejo universitário","Country, Latin",Só Tem Eu,2020-10-09,1X0MaGErD8rcspqQs9s2m0,835306,7cmuxPnXRJxwuYDHfbD8Eu
Train Wreck,James Arthur,soft pop,Pop,Back from the Edge,2016-10-28,55Am8neGJkdj2ADaM3aw5H,111539843,4IWBUUAFIplrNtaOHcJPRM
Closer,"The Chainsmokers, Halsey",,,Closer,2016-07-29,7BKLCZ1jbUBVqRi2FVlTVw,120498876,"69GGBxA162lTqCwzJG5jLp, 26VFTg2z8YR0cCuwLzESi2"
Go Crazy,"Chris Brown, Young Thug","r&b, rap, melodic rap, trap","Hip Hop, R&B",Slime & B,2020-05-08,1IIKrJVP1C9N7iPtG6eOsK,18145352,"7bXgB6jMjp9ATFy66eO08Z, 50co4Is1HCEo8bhOyUWKpn"
Godzilla (feat. Juice WRLD),"Eminem, Juice WRLD","rap, hip hop, melodic rap, emo rap",Hip Hop,Music To Be Murdered By,2020-01-17,7FIWs0pqAYbP91WWM0vlTQ,108927755,"7dGJo4pcD2V6oG8kP0tJRR, 4MCBfE4596Uoi2O4DtmEMz"
Mi Cuarto,Jerry Di,reggaeton,Latin,DI LETRA,2020-04-03,6fmQjRuo7XvRFCK2qex5hQ,30172472,7f02bxFbZIOVdSbYRNYvLT
Intentions (feat. Quavo),"Justin Bieber, Quavo",,,Changes,2020-02-14,4umIPjkehX1r7uhmGvXiSV,41013243,"1uNFoZAHBGtllmzznpCI3s, 0VRj0yCOv2FXJNP47XQnx5"
ROXANNE,Arizona Zervas,,,ROXANNE,2019-10-10,696DnlkuDOXcMAnKlTgXXK,51240060,0vRvGUQVUjytro0xpb26bs
Mood Swings (feat. Lil Tjay),"Pop Smoke, Lil Tjay","brooklyn drill, drill, new york drill, melodic rap",Hip Hop,Shoot For The Stars Aim For The Moon,2020-07-03,5rZlwNFl01HqLWBQGryKSm,61042696,"0eDvMgVFoNV3TpwtrVCoTj, 6jGMq4yGs7aQzuGsMgVgZR"
I Don't Care (with Justin Bieber),"Ed Sheeran, Justin Bieber","soft pop, ",Pop,No.6 Collaborations Project,2019-07-12,0hVXuCcriWRGvwMV1r5Yn9,38537156,"6eUKZXaKkcviH0Ku9w2n3V, 1uNFoZAHBGtllmzznpCI3s"
Sofia,Clairo,bedroom pop,Pop,Immunity,2019-08-02,7B3z0ySL9Rr0XvZEAjWZzM,48330267,3l0CmX0FuQjFxr8SK7Vqag
Wake Me Up,Avicii,edm,Electronic,True,2013-01-01,0nrRP2bk19rLc0orkWPQk2,172170704,1vCWHaC5f2uS3yhpwWbIA6
Caramelo,Ozuna,"reggaeton, latin, trap latino, urbano latino",Latin,ENOC,2020-09-04,5Jm4w8jmPEBTLjI9vH4fXo,12170988,1i8SpTcr7yvPOmcqrbnVXY
rockstar (feat. 21 Savage),"Post Malone, 21 Savage",,,beerbongs & bentleys,2018-04-27,0e7ipj03S05BNilyu5bRzt,25255364,"246dkjvS1zLTtiykXe5h60, 1URnnhqYAYcrqrcwql10ft"
"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track","Jack Harlow, Tory Lanez, DaBaby, Lil Wayne","rap, hip hop",Hip Hop,Thats What They All Say,2020-12-11,0ZLuW8uOXdFNWcI40C0OC2,64369187,"2LIk90788K0zvyj2JJVwkJ, 2jku7tDXc6XoB6MO2hFuqg, 4r63FhuTkUYltbVAg5TQnk, 55Aa2cqylxrFIXC767Z865"
Daisy,Ashnikko,,,DEMIDEVIL,2021-01-15,2g1KggY9PKvsoEAOaiz4xx,30544789,3PyJHH2wyfQK3WZrk9rpmP
Believer,Imagine Dragons,,,Evolve,2017-06-23,0pqnGHJpmpxLKifKRmU6WP,355959303,53XhwfbYqKCa1cC15pYq2q
All Girls Are The Same,Juice WRLD,"melodic rap, emo rap",Hip Hop,Goodbye & Good Riddance,2018-12-10,4VXIryQMWpIdGgYR4TrjT1,100362492,4MCBfE4596Uoi2O4DtmEMz
Angst,Apache 207,german hip hop,Hip Hop,Angst,2021-01-01,5yUzqd3H7cmJ1no6B4uTzu,5317174,1qQLhymHXFPtP5U8KNKsm6
Tyler Herro,Jack Harlow,,,Thats What They All Say,2020-12-11,3w1WjD2zJqjBjDz5fwqQPJ,40658488,2LIk90788K0zvyj2JJVwkJ
At My Worst,Pink Sweat$,,,PINK PLANET,2021-02-12,2MJz8BxxMsERULatmBikDH,138942924,1W7FNibLa0O0b572tB2w7t
ily (i love you baby) (feat. Emilee),"Surf Mesa, Emilee",,,ily (i love you baby) (feat. Emilee),2019-11-26,62aP9fBQKYKxi7PDXwcUAS,35949658,"1lmU3giNF3CSbkVSQmLpHQ, 4ArPQ1Opcksbbf3CPwEjWE"
Dior,Pop Smoke,"brooklyn drill, drill, new york drill",Hip Hop,Meet The Woo,2019-07-26,79s5XnCN4TJKTVMSmOx8Ep,144009889,0eDvMgVFoNV3TpwtrVCoTj
Oh Juliana,"Niack, Two Maloka, DJ Léo da 17","funk, brazilian funk, brega funk","Hip Hop, Pop, R&B",Oh Juliana,2020-06-30,4xWzZmX4K1yyrdtRfbUvjt,795741,"5uYe4bcAXlMP7d4mrOYkML, 1v2nDgCQIAgO0tTXWcQbgh, 2K709GZR5lppCr7ATLKlbz"
Way Out (feat. Big Sean),"Jack Harlow, Big Sean",,,Thats What They All Say,2020-12-11,57VeLYXrvNxe8Vs18K2M9W,21580915,"2LIk90788K0zvyj2JJVwkJ, 0c173mlxpT3dSFRgMO8XPh"
Stuck with U (with Justin Bieber),"Ariana Grande, Justin Bieber","pop, ",Pop,Stuck with U,2020-05-08,4HBZA5flZLE435QTztThqH,82159612,"66CXWjxzNUsdJxJ2JdwvnR, 1uNFoZAHBGtllmzznpCI3s"
my ex's best friend (with blackbear),"mgk, blackbear",,,Tickets To My Downfall,2020-09-25,7kDUspsoYfLkWnZR7qwHZl,138666234,"6TIYQ3jFPwQSRmorSezPxX, 2cFrymmkijnjDg9SS92EPM"
Jocelyn Flores,XXXTENTACION,emo rap,Hip Hop,17,2017-08-25,7m9OqQk4RVRkw9JJdeAw96,221898136,15UsOTVnJzReFVN1VCnxy4
Heat Waves,Glass Animals,,,Dreamland,2020-08-07,3USxtqRwSYz57Ewm6wWRMp,910186915,4yvcSjfu4PC0CYQyLy4wSq
ALÔ AMBEV - funk remix,DJ Lucas Beat,"agronejo, piseiro, sertanejo, funk","Country, R&B, Latin",ALÔ AMBEV - funk remix,2020-12-01,4yD8WmB9NJVz1qYLD98iS1,773342,2zWqENF4cnsd1nLmraG9IE
7 rings,Ariana Grande,pop,Pop,"thank u, next",2019-02-08,6ocbgoVGwYJhOv1GgI9NsF,234655697,66CXWjxzNUsdJxJ2JdwvnR
If the World Was Ending (feat. Julia Michaels),"JP Saxe, Julia Michaels",,,If the World Was Ending (feat. Julia Michaels),2019-10-17,2kJwzbxV2ppxnQoYw4GLBZ,110856412,"66W9LaWS0DPdL7Sz8iYGYe, 0ZED1XzwlLHW4ZaG4lOT6m"
SICKO MODE,Travis Scott,rap,Hip Hop,ASTROWORLD,2018-08-03,2xLMifQCjDGFmkHkpNLD9h,125836728,0Y5tJX1MQlPlqiwlOH1tJY
champagne problems,Taylor Swift,,,evermore,2020-12-11,0sY6ZUTh4yoctD8VIXz339,19829281,06HL4z0CvFAxyc27GXpf02
De Menina pra Mulher - Ao Vivo,Gusttavo Lima,"sertanejo, sertanejo universitário, arrocha, agronejo, piseiro, forró","Country, Latin",De Menina pra Mulher (Ao Vivo),2020-09-17,42P3wMiPfXQM93TYZotuPQ,759761,7MiDcPa6UiV3In7lIM71IN
7,"Ufo361, Bonez MC","german hip hop, turkish hip hop",Hip Hop,7,2021-01-01,3ipliatTDndCmnYGaNiAbI,1503933,"5pVRwX5ZQR7hfJ18w8ZYkl, 1aS5tqEs9ci5P9KD9tZWa6"
Daddy Issues,The Neighbourhood,,,Wiped Out!,2015-10-30,5E30LdtzQTGqRvNd7l6kG5,300570806,77SW9BnxLY8rJ0RciFqkHh
Pulei na Piscina - Ao Vivo,Guilherme & Benuto,"sertanejo, sertanejo universitário, agronejo, arrocha, piseiro","Country, Latin",Pulei na Piscina (Ao Vivo),2020-08-21,1uA7fD01YlQr1Rm0oyNB4H,752928,6m6e7D2TnV0aYMllFFwMxu
Hey Ya!,Outkast,"southern hip hop, hip hop",Hip Hop,Speakerboxxx/The Love Below,2003-00-00,2PpruBYCo4H7WOBJ7Q2EwM,1822655,1G9G7WwrXka3Z1r7aIDjI7
How You Like That,BLACKPINK,k-pop,Pop,THE ALBUM,2020-10-02,4SFknyjLcyTLJFPKD2m96o,54600235,41MozSoPIsD1dJM0CLPjZF
Rainha da Favela,LUDMILLA,"pagode, brazilian pop, funk pop, funk, pagode baiano, funk carioca, samba","Pop, R&B, Hip Hop, Latin",Rainha da Favela,2020-11-12,3vu864xi5Xis9VfOsJpmXu,744290,3CDoRporvSjdzTrm99a3gi
Something Just Like This,"The Chainsmokers, Coldplay",,,Memories...Do Not Open,2017-04-07,6RUKPb4LETWmmr3iAEQktW,59837457,"69GGBxA162lTqCwzJG5jLp, 4gzpq5DPGxSnKTe4SA8HAU"
Perfect,Ed Sheeran,soft pop,Pop,÷ (Deluxe),2017-03-03,0tgVpDi06FyKpA1z0VMD4v,330945071,6eUKZXaKkcviH0Ku9w2n3V
Happier,"Marshmello, Bastille","edm, ",Electronic,Happier,2018-08-17,2dpaYNEQHiRxtZbfNsse99,4655272,"64KEffDW9EtZ1y2vBYgq8T, 7EQ0qTo7fWT7DPxmxtSYEc"
God's Plan,Drake,"rap, hip hop",Hip Hop,Scorpion,2018-06-29,6DCZcSspjsKoFjzjrWoCdn,733078,3TVXtAsR1Inumwj472S9r4
Azul,J Balvin,"reggaeton, latin",Latin,Colores,2020-03-19,2lCkncy6bIB0LTMT7kvrD1,4693033,1vyhD5VmyZ7KMfW5gqLgo5
I Like It,"Cardi B, Bad Bunny, J Balvin","reggaeton, trap latino, latin, urbano latino",Latin,Invasion of Privacy,2018-04-06,58q2HKrzhC3ozto2nDdN4z,729266,"4kYSro6naA4h99UJvo89HB, 4q3ewBCX7sLwd24euuV69X, 1vyhD5VmyZ7KMfW5gqLgo5"
hot girl bummer,blackbear,,,everything means nothing,2020-08-21,2mt1IqcFyY1zmYZT8Q3xw9,74904470,2cFrymmkijnjDg9SS92EPM
Tú Me Dejaste De Querer,"C. Tangana, Niño de Elche, La Húngara","flamenco, flamenco pop, flamenco urbano","Latin, Pop",El Madrileño,2021-02-26,5ddFjrPG8NgQQ6xlOQIVd2,24132490,"5TYxZTjIPqKM8K8NuP9woO, 5IbUz6BcOu6IVY512oxavP, 7xtnpHS34mLlxGZDVUBHSU"
Feel So Close - Radio Edit,Calvin Harris,edm,Electronic,18 Months,2012-10-29,1gihuPhrLraKYrJMAEONyc,720834,7CajNmpbOovFoOoasH2HaY
Safaera,"Bad Bunny, Jowell & Randy, Ñengo Flow","reggaeton, trap latino, latin, urbano latino",Latin,YHLQMDLG,2020-02-29,2DEZmgHKAvm41k4J3R2E9Y,715471,"4q3ewBCX7sLwd24euuV69X, 4IMAo2UQchVFyPH24PAjUs, 12vb80Km0Ew53ABfJOepVz"
Say You Won't Let Go,James Arthur,soft pop,Pop,Back from the Edge,2016-10-28,5uCax9HTNlzGybIStD3vDh,280723510,4IWBUUAFIplrNtaOHcJPRM
La Luz,"Sech, J Balvin","reggaeton, urbano latino, latin",Latin,La Luz,2020-10-31,5zj8WNkBrEzlI5FKeYV4ol,10579926,"77ziqFxp5gaInVrF2lj4ht, 1vyhD5VmyZ7KMfW5gqLgo5"
De Cora <3,"Rauw Alejandro, J Balvin","reggaeton, urbano latino, trap latino, latin",Latin,Afrodisíaco,2020-11-13,22Sh5dlwbERqJAq1fZk5b2,17175685,"1mcTU81TzQhprhouKaTkpq, 1vyhD5VmyZ7KMfW5gqLgo5"
Cidade Inteira,"Eric Land, Xand Avião","piseiro, forró, sertanejo, arrocha, brega, seresta, sertanejo universitário","Country, Latin",Cidade Inteira,2020-01-31,7J3QMuDCSv56jRSiD9jFBF,700985,"007FXgr0jLBJxhPJjacXQH, 43DRDu6nLSeIedZ7T1A616"
Pumped Up Kicks,Foster The People,,,Torches,2011-05-23,7w87IxuO7BDcJ3YUqCyMTT,699498,7gP3bB2nilZXLfPHJhMdvc
Billie Jean,Michael Jackson,,,Thriller,1982-11-30,7J1uxwnxfQLu4APicE5Rnj,13085827,3fMbdgg4jU18AjLCKBhRSm
everything i wanted,Billie Eilish,,,everything i wanted,2019-11-13,3ZCTVFBt2Brf31RLEnCkWJ,92795655,6qqNVTkY8uBg9cP3Jd7DAH
Falling,Harry Styles,,,Fine Line,2019-12-13,1ZMiCix7XSAbfAJlEZWMCp,143456680,6KImCVD70vtIoJWnq6nGn3
Take on Me,a-ha,"new wave, synthpop","Rock, Pop",Hunting High and Low,1985-06-01,2WfaOiMkCvy7F5fcp2zZ8L,34493045,2jzc5TC5TVFLXQlBNiIUzE
Hayloft,Mother Mother,,,O My Heart,2008-09-23,2kS6td1yvmpNgZTt1q5pQq,79752520,0e86yPdC41PGRkLp2Q1Bph
Love Not War (The Tampa Beat),"Jason Derulo, Nuka",,,Love Not War (The Tampa Beat),2020-11-20,4Lt6GXGzYsa1tgkv3nGSTm,72842100,"07YZf4WDAMNwqr4jfgOZ8y, 1XynjLPAyPi8SZAx8LHN0Z"
SAD!,XXXTENTACION,emo rap,Hip Hop,?,2018-03-16,3ee8Jmje8o58CHK66QrVC2,92956417,15UsOTVnJzReFVN1VCnxy4
Don't Stop Believin' (2022 Remaster),Journey,"album rock, classic rock",Rock,Escape (2022 Remaster),1981-07-17,5RKQ5NdjSh2QzD4MaunT91,5362128,0rvjqX7ttXeg3mTy8Xscbt
Tequila Shots,Kid Cudi,,,Man On The Moon III: The Chosen,2020-12-11,30KctD1WsHKTIYczXjip5a,2664073,0fA0VVWsXO9YnASrzqfmYu
24K Magic,Bruno Mars,,,24K Magic,2016-11-17,6b8Be6ljOzmkOmFslEb23P,684115,0du5cEVh5yTK9QJze8zA0C
Deep End,Fousheé,,,Deep End,2020-07-31,6HlE9t71z9DjGi7KqSyEpA,11114075,6trIghKwHRUyxwvm66HLHH
Why'd You Only Call Me When You're High?,Arctic Monkeys,"indie, garage rock",Rock,AM,2013-09-09,086myS9r57YsLbJpU0TgK9,123032186,7Ln80lUS6He07XvHI8qqHH
All We Got (feat. KIDDO),"Robin Schulz, KIDDO","tropical house, ",Electronic,IIII,2021-02-26,1iAyJBksvAI6DQEnzv8l1E,67672588,"3t5xRXzsuZmMDkQzgOX35S, 5pXe6yFchq1oyYK3rq2A8i"
Do I Wanna Know?,Arctic Monkeys,"indie, garage rock",Rock,AM,2013-09-09,5FVd6KXrgO9B3JPmC8OPst,151590262,7Ln80lUS6He07XvHI8qqHH
Yellow,Coldplay,,,Parachutes,2000-07-10,3AJwUDP919kvQ9QcozQPxg,289123321,4gzpq5DPGxSnKTe4SA8HAU
All of Me,John Legend,"soft pop, neo soul","R&B, Pop",Love In The Future (Expanded Edition),2013-08-30,3U4isOIWM3VvDubwSI3y7a,251782586,5y2Xq6xcjJb2jVM54GHK3t
"no body, no crime (feat. HAIM)","Taylor Swift, HAIM",,,evermore,2020-12-10,6NriykdkRrjQMZo1sfVYUo,5133976,"06HL4z0CvFAxyc27GXpf02, 4Ui2kfOqGujY81UcPrb5KE"
Lovesick Girls,BLACKPINK,k-pop,Pop,THE ALBUM,2020-10-02,4Ws314Ylb27BVsvlZOy30C,14800652,41MozSoPIsD1dJM0CLPjZF
Electric Love,BØRNS,,,Dopamine,2015-10-16,2GiJYvgVaD2HtM8GqD9EgQ,46825529,1KP6TWI40m7p3QBTU6u2xo
Star Shopping,Lil Peep,"emo rap, cloud rap",Hip Hop,Star Shopping,2015-00-00,30bqVoKjX479ab90a8Pafp,52053263,2kCcBybjl3SAtIcwdWpUe3
Maniac,Conan Gray,,,Kid Krow,2020-03-20,6KfoDhO4XUWSbnyKjNp9c4,52949247,4Uc8Dsxct0oMqx0P6i60ea
Ice Cream (with Selena Gomez),"BLACKPINK, Selena Gomez","k-pop, pop",Pop,THE ALBUM,2020-10-02,4JUPEh2DVSXFGExu4Uxevz,8318802,"41MozSoPIsD1dJM0CLPjZF, 0C8ZW7ezQVs4URX5aX7Kqx"
HACIENDO QUE ME AMAS,Bad Bunny,"reggaeton, trap latino, latin, urbano latino",Latin,EL ÚLTIMO TOUR DEL MUNDO,2020-11-27,26QApq0cuO9brJigr0C0W4,9234234,4q3ewBCX7sLwd24euuV69X
Someone To You,BANNERS,,,Where The Shadow Ends,2019-10-04,2f0pn9DkEJwAzXApnFh5cr,53719832,4qWnlmXWuGv2TtuxtIWlJX
In Your Eyes,The Weeknd,,,After Hours,2020-03-20,7szuecWAPwGoV1e5vGu8tl,92730757,1Xyo4u8uXC1ZmMpatF05PJ
The Woo (feat. 50 Cent & Roddy Ricch),"Pop Smoke, 50 Cent, Roddy Ricch","brooklyn drill, drill, new york drill, east coast hip hop, melodic rap",Hip Hop,Shoot For The Stars Aim For The Moon,2020-07-03,1H7KnK26kc1YyellpbINEn,11066371,"0eDvMgVFoNV3TpwtrVCoTj, 3q7HBObVc0L8jNeTe5Gofh, 757aE44tKEUQEqRuT6GnEB"
Every Breath You Take,The Police,,,Synchronicity (Remastered 2003),1983-06-17,1JSTJqkT5qHq8MDJnJbRE1,222237149,5NGO30tJxFlKixkPSgXcFE
Ponte Pa' Mi,Justin Quiles,reggaeton,Latin,Ponte Pa' Mi,2020-11-20,4C6BlqqMwjFzOXzqpTeoWR,58403270,14zUHaJZo1mnYtn6IBRaRP
Diamonds,Sam Smith,soft pop,Pop,Love Goes,2020-10-30,1hJIbOjWpid6LtnozHmzRS,20140131,2wY79sveU1sp5g7SokKOiI
Fever,"Dua Lipa, Angèle","pop, french pop, variété française, chanson","Easy listening, Pop",Future Nostalgia,2020-03-27,3F1P0QzdXtBz0MXy7KIO5w,8507031,"6M2wZ9GZgrQXHCFfjv46we, 3QVolfxko2UyCOtexhVTli"
The Less I Know The Better,Tame Impala,"indie, psychedelic pop","Rock, Pop",Currents,2015-07-17,6K4t31amVTZDgR3sKmwUJJ,36925593,5INjqkS1o8h1imAzPqGZBb
Smells Like Teen Spirit - Remastered,Nirvana,"grunge, rock",Rock,Nevermind (30th Anniversary Super Deluxe),1991-09-24,0gucTLf7trAf37Ua1uAyAu,272952833,6olE6TJLqED3rqDCT0FyPh
Take Me To Church,Hozier,,,Hozier,2014-09-19,3dYD57lRAUcMHufyqn9GcI,296525565,2FXC3k01G6Gw61bmprjgqS
when the party's over,Billie Eilish,,,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,43zdsphuZLzwA9k4DJhU0I,45639310,6qqNVTkY8uBg9cP3Jd7DAH
Be Alright,Dean Lewis,,,A Place We Knew,2019-03-22,5qrSlOut2rNAWv3ubArkNy,23574637,3QSQFmccmX81fWCUSPTS7y
Without Me,Halsey,,,Manic,2020-01-17,6FZDfxM3a3UCqtzo5pxSLZ,42858488,26VFTg2z8YR0cCuwLzESi2
THE SCOTTS,"THE SCOTTS, Travis Scott, Kid Cudi","rap, ",Hip Hop,THE SCOTTS,2020-04-24,39Yp9wwQiSRIDOvrVg7mbk,630424,"2PaZWGu5T5nHjY2xxAkFsT, 0Y5tJX1MQlPlqiwlOH1tJY, 0fA0VVWsXO9YnASrzqfmYu"
Everybody Dies In Their Nightmares,XXXTENTACION,emo rap,Hip Hop,17,2017-08-25,3GVkPk8mqxz0itaAriG1L7,25936776,15UsOTVnJzReFVN1VCnxy4
Dancing in My Room,347aidan,,,Dancing in My Room,2020-10-26,6Pgmqg15yVexuOgtzuxwoX,15617415,0bBz5bRBkExaej2HxtVfCw
Moonlight,XXXTENTACION,emo rap,Hip Hop,?,2018-03-16,0JP9xo3adEtGSdUEISiszL,29296065,15UsOTVnJzReFVN1VCnxy4
Party Girl,StaySolidRocky,,,Fallin',2020-07-15,3IJYUaN3tx04S4TYyZHKoP,1231596,1XLWox9w1Yvbodui0SRhUQ
BOOKER T,Bad Bunny,"reggaeton, trap latino, latin, urbano latino",Latin,EL ÚLTIMO TOUR DEL MUNDO,2020-11-27,26w9NTiE9NGjW1ZvIOd1So,44493789,4q3ewBCX7sLwd24euuV69X
Get You The Moon (feat. Snøw),"Kina, Snøw",,,Get You The Moon (feat. Snøw),2018-10-08,4ZLzoOkj0MPWrTLvooIuaa,613032,"4qIVPF0s71ZYW3qzhu5GkF, 5fSVkkuijRIpxuvSqysYiP"
E-GIRLS ARE RUINING MY LIFE!,"CORPSE, Savage Ga$p",dark trap,Hip Hop,E-GIRLS ARE RUINING MY LIFE!,2020-09-25,7bCfHiRcfUjG0YVVNUL7Ve,3969030,"7yntSJ6uojO3z6GFUVwhAW, 0x7qiZJaal6j8qS7yCydFk"
I CAN'T STOP ME,TWICE,k-pop,Pop,Eyes wide open,2020-10-26,3apeXzypBMnUfYcZYNX6DH,4018206,7n2Ycct7Beij7Dj7meI4X0
SLOW DANCING IN THE DARK,Joji,,,BALLADS 1,2018-10-26,0rKtyWc8bvkriBthvHKY8d,609686,3MZsBdqDrRTJihTHQrO6Dq
gold rush,Taylor Swift,,,evermore,2020-12-11,5BK0uqwY9DNfZ630STAEaq,2050701,06HL4z0CvFAxyc27GXpf02
Be Kind (with Halsey),"Marshmello, Halsey","edm, ",Electronic,Be Kind (with Halsey),2020-05-01,3Z8FwOEN59mRMxDCtb8N0A,8345776,"64KEffDW9EtZ1y2vBYgq8T, 26VFTg2z8YR0cCuwLzESi2"
‘tis the damn season,Taylor Swift,,,evermore,2020-12-10,4GBkffrtA51p17JH35irGA,677445,06HL4z0CvFAxyc27GXpf02
"Mood (Remix) feat. Justin Bieber, J Balvin & iann dior","24kGoldn, Justin Bieber, J Balvin, iann dior","reggaeton, latin, melodic rap","Latin, Hip Hop","Mood (Remix) feat. Justin Bieber, J Balvin & iann dior",2020-11-06,6FuGJB290AQMAHTfjOYVaK,2700407,"6fWVd57NKTalqvmjRd2t8Z, 1uNFoZAHBGtllmzznpCI3s, 1vyhD5VmyZ7KMfW5gqLgo5, 6ASri4ePR7RlsvIQgWPJpS"
Lose Control,"MEDUZA, Becky Hill, Goodboys",,,Lose Control,2019-10-11,7CHi4DtfK4heMlQaudCuHK,3358840,"0xRXCcSX89eobfrshSVdyu, 4EPJlUEBy49EX1wuFOvtjK, 2nm38smINjms1LtczR0Cei"
"10,000 Hours (with Justin Bieber)","Dan + Shay, Justin Bieber","country, ",Country,"10,000 Hours (with Justin Bieber)",2019-10-04,2wrJq5XKLnmhRXHIAf9xBa,4759481,"7z5WFjZAIYejWy0NI5lv4T, 1uNFoZAHBGtllmzznpCI3s"
Are You Bored Yet? (feat. Clairo),"Wallows, Clairo","indie, bedroom pop","Pop, Rock",Nothing Happens,2019-03-22,57RA3JGafJm5zRtKJiKPIm,3354945,"0NIPkIjTV8mB795yEIiPYL, 3l0CmX0FuQjFxr8SK7Vqag"
Photograph,Ed Sheeran,soft pop,Pop,x (Wembley Edition),2013-00-00,6fxVffaTuwjgEk5h9QyRjy,52884792,6eUKZXaKkcviH0Ku9w2n3V
Physical,Dua Lipa,pop,Pop,Future Nostalgia,2020-03-27,3AzjcOeAmA57TIOr9zF1ZW,1370141,6M2wZ9GZgrQXHCFfjv46we
Thinking out Loud,Ed Sheeran,soft pop,Pop,x (Wembley Edition),2013-00-00,1Slwb6dOYkBlWal1PGtnNg,13926179,6eUKZXaKkcviH0Ku9w2n3V
Cry Baby (feat. DaBaby),"Megan Thee Stallion, DaBaby",,,Good News,2020-11-20,4aarlAfLKVCTxUDNgbwhjH,12854352,"181bsRPaVXVlUKXrxwZfHK, 4r63FhuTkUYltbVAg5TQnk"
Save Your Tears,The Weeknd,,,After Hours,2020-03-20,5QO79kh1waicV47BqGRL3g,709562973,1Xyo4u8uXC1ZmMpatF05PJ
"thank u, next",Ariana Grande,pop,Pop,"thank u, next",2019-02-08,3e9HZxeyfWwjeyPAMmWSSQ,651244,66CXWjxzNUsdJxJ2JdwvnR
