song_name,artist_names,genres,parent_genres,album,release_date,spotify_track_id,album_label,ISRC,yearly_streams,artist_ids
Open Mic\\Aquarius III,Logic,,,No Pressure,2020-07-24,4L6QpiLxCLok9wZfFIdiqF,Def Jam Recordings,USUM72014317,951439,4xRYI6VqpkE3UwrDrAZL8L
Burn The Hoods,Ski Mask The Slump God,,,Burn The Hoods,2020-07-24,34PhB0kHT00utubP3aTau8,Republic Records,USUM72013628,1667639,2rhFzFmezpnW82MNqEKVry
man i is,Logic,,,No Pressure,2020-07-24,0ERnYArznxdTBEIj1VSta8,Def Jam Recordings,USUM72014323,927925,4xRYI6VqpkE3UwrDrAZL8L
WRONG (feat. Lil Mosey),"The Kid LAROI, Lil Mosey",melodic rap,Hip Hop,F*CK LOVE,2020-07-24,1EWkw4Fa6IlnsAihLUlFFM,Columbia,USSM12004303,1615218,"2tIP7SsRs7vjIcLrU85W8J, 5zctI4wO9XSKS8XwcnqEHk"
RELENTLESS (feat. Lil Uzi Vert),"Gunna, Lil Uzi Vert",melodic rap,Hip Hop,WUNNA (Deluxe),2020-07-24,6nDSLDomNqfet6w0r1GHAz,300 Entertainment,QMCE32000362,1646249,"2hlmm7s2ICUX0LVIhVFlZQ, 4O15NlyKLIASxsJ0PrXPfz"
TELL ME WHY,The Kid LAROI,,,F*CK LOVE,2020-07-24,3jlxX3VXPiY3lvBBbppQD3,Columbia,USSM12004190,4412626,2tIP7SsRs7vjIcLrU85W8J
Holiday,Little Mix,,,Holiday,2020-07-24,44gz3bzhdcGUFgA5oc1wSu,RCA Records Label,GBHMU2000056,856769,3e7awlrlDSwF3iM0WBjGMp
DadBod,Logic,,,No Pressure,2020-07-24,2Wf2u3sZ8rR1sdiBuSbeR0,Def Jam Recordings,USUM72014325,819317,4xRYI6VqpkE3UwrDrAZL8L
5 Hooks,Logic,,,No Pressure,2020-07-24,7ikkUWdCqtyEGgSPyVxePq,Def Jam Recordings,USUM72014328,756218,4xRYI6VqpkE3UwrDrAZL8L
International Criminal,"KITSCHKRIEG, Bonez MC, Vybz Kartel","german hip hop, dancehall, soca, ragga, riddim, reggae","Traditional music, Hip Hop, Electronic, R&B",International Criminal,2020-07-23,3Nicl8C2nJMUwdekcgZWZC,SoulForce/BMG,DELV42000431,743005,"5tHiL8SKSaZGMBUPIiSmX4, 1aS5tqEs9ci5P9KD9tZWa6, 2NUz5P42WqkxilbI8ocN76"
cardigan,Taylor Swift,,,folklore,2020-07-24,4R2kfaDFhslZEMJqAFNpdd,Taylor Swift,USUG12002836,137083563,06HL4z0CvFAxyc27GXpf02
my tears ricochet,Taylor Swift,,,folklore,2020-07-24,1MgV7FIyNxIG7WzMRJV5HC,Taylor Swift,USUG12002839,40857601,06HL4z0CvFAxyc27GXpf02
august,Taylor Swift,,,folklore,2020-07-24,3hUxzQpSfdDqwM3ZTFQY0K,Taylor Swift,USUG12002842,43248334,06HL4z0CvFAxyc27GXpf02
this is me trying,Taylor Swift,,,folklore,2020-07-24,7kt9e9LFSpN1zQtYEl19o1,Taylor Swift,USUG12002843,26730681,06HL4z0CvFAxyc27GXpf02
invisible string,Taylor Swift,,,folklore,2020-07-24,6VsvKPJ4xjVNKpI8VVZ3SV,Taylor Swift,USUG12002845,30636925,06HL4z0CvFAxyc27GXpf02
hoax,Taylor Swift,,,folklore,2020-07-24,6MWoRt97mnSTXZhu3ggi9C,Taylor Swift,USUG12002850,14837964,06HL4z0CvFAxyc27GXpf02
Oh Juliana,"Niack, Two Maloka, DJ Léo da 17","funk, brazilian funk, brega funk","Hip Hop, Pop, R&B",Oh Juliana,2020-06-30,4xWzZmX4K1yyrdtRfbUvjt,Niack,BCRIX2000015,62405405,"5uYe4bcAXlMP7d4mrOYkML, 1v2nDgCQIAgO0tTXWcQbgh, 2K709GZR5lppCr7ATLKlbz"
Back In Black,AC/DC,"rock, hard rock, classic rock, rock and roll",Rock,Back In Black,1980-07-25,08mG3Y1vljYA6bvDt4Wqkj,Columbia,AUAP08000046,3528562,711MCceyCBcFnzjGY4Q7Un
Sangría - con WOS,"Trueno, WOS, Taiu, TATOOL, Evlay",argentine trap,Hip Hop,Atrevido,2020-07-23,51aMyZzlIOitdIA4vyF0JO,NEUEN,ARRWN2000007,1309697,"2x7PC78TmgqpEIjaGAZ0Oz, 5YCc6xS5Gpj3EkaYGdjyNK, 5szJHKg5xeUlQ9pTqzdpic, 0shHIQr8VamXbzM66kwGQo, 2JsDK87cAxuUlz4L4izU7A"
Party Girl,StaySolidRocky,,,Fallin',2020-07-15,3IJYUaN3tx04S4TYyZHKoP,Columbia,USSM12002247,137057516,1XLWox9w1Yvbodui0SRhUQ
Love Story,Taylor Swift,,,Fearless,2008-01-01,7bad461siaxECNlaYsmIo6,Open Road,USCJY0803275,3228315,06HL4z0CvFAxyc27GXpf02
Coño,"Jason Derulo, Puri, Jhorrmountain","moombahton, shatta","Electronic, Latin",Coño,2020-07-03,5DV4ZSCqbFv74ui3ZhimXo,Spinnin' Records,NLZ542001080,11366410,"07YZf4WDAMNwqr4jfgOZ8y, 3ADyFy1orEwODaiHmRRMQp, 3aAX2y0amckZ7WcWoz2f2o"
my future,Billie Eilish,,,my future,2020-07-30,2ygvZOXrIeVL4xZmAWJT2C,Darkroom/Interscope Records,USUM72013019,105816818,6qqNVTkY8uBg9cP3Jd7DAH
My Oasis (feat. Burna Boy),"Sam Smith, Burna Boy","soft pop, afrobeats, afrobeat, afropop, afroswing, dancehall, afropiano","Traditional music, R&B, Pop",My Oasis (feat. Burna Boy),2020-07-30,2KoHxhRyWxJzA0VafWd5Nk,PLG - Capitol,GBUM72003789,24282141,"2wY79sveU1sp5g7SokKOiI, 3wcj11K77LjEY1PkEazffa"
Hawái,Maluma,"reggaeton, latin, urbano latino",Latin,Hawái,2020-07-29,4uoR6qeWeuL4Qeu2qJzkuG,Sony Music Latin,USSD12000190,31228676,1r4hJ1h58CWwUQe3MxPuau
Sie ruft,Apache 207,german hip hop,Hip Hop,Treppenhaus,2020-07-31,4CyCHkhRsDXUeP5K4Y3xjU,Four Music Local,DEQ322000172,5752169,1qQLhymHXFPtP5U8KNKsm6
Move Ya Hips (feat. Nicki Minaj & MadeinTYO),"A$AP Ferg, Nicki Minaj, MadeinTYO","rap, ",Hip Hop,Move Ya Hips (feat. Nicki Minaj & MadeinTYO),2020-07-30,5esKpsrB3TbGHwFaAjIGMx,A$AP Worldwide/Polo Grounds Music/RCA Records,USRC12002442,6470819,"5dHt1vcEm9qb8fCyLcB3HL, 0hCNtLu0JehylgoiP8L4Gh, 5SyGEPymt1G2uto47tVWvZ"
Bläulich,Apache 207,german hip hop,Hip Hop,Treppenhaus,2020-07-31,2WRTnY0slmFgWcrmEr8dPj,Four Music Local,DEQ322000175,8568339,1qQLhymHXFPtP5U8KNKsm6
Tilidin Weg,Bonez MC,german hip hop,Hip Hop,Tilidin Weg,2020-07-30,1g3J9W88hTG173ySZR6E9S,187 Strassenbande,DECE72000516,6350322,1aS5tqEs9ci5P9KD9tZWa6
Unterwegs,Apache 207,german hip hop,Hip Hop,Treppenhaus,2020-07-31,7oJW8vNkosiWuKJtsq3mZs,Four Music Local,DEQ322000174,3672627,1qQLhymHXFPtP5U8KNKsm6
Narrow Road (feat. Lil Baby),"NLE Choppa, Lil Baby",,,Narrow Road (feat. Lil Baby),2020-07-30,3GZd1aDsgKL71Kt3VIp0hc,Warner Records,USWB12002311,3016404,"0ErzCpIMyLcjPiwT4elrtZ, 5f7VJjfbwm532GiveGC0ZK"
28 Liter,Apache 207,german hip hop,Hip Hop,Treppenhaus,2020-07-31,1Y8V7yhFFrFjzBQtOH4ap7,Four Music Local,DEQ322000171,791758,1qQLhymHXFPtP5U8KNKsm6
I Should Probably Go To Bed,Dan + Shay,country,Country,I Should Probably Go To Bed,2020-07-31,5ovVcYo2MvjVydFwFyaaqy,Warner Music Nashville,USWB12002411,789715,7z5WFjZAIYejWy0NI5lv4T
Who's Laughing Now,Ava Max,,,Who's Laughing Now,2020-07-30,73h4oe03sZy8bXfQLfnqMv,Atlantic Records,USAT22001106,2061529,4npEfmQ6YuiwW1GpUmaq3F
Electric Love,BØRNS,,,Dopamine,2015-10-16,2GiJYvgVaD2HtM8GqD9EgQ,UMGRI Interscope,USUM71416307,129107896,1KP6TWI40m7p3QBTU6u2xo
Fame,Apache 207,german hip hop,Hip Hop,Treppenhaus,2020-07-31,0QjjaCaXE45mvhCnV3C0TA,Four Music Local,DEQ322000135,711421,1qQLhymHXFPtP5U8KNKsm6
Over Your Head,"Future, Lil Uzi Vert","rap, melodic rap",Hip Hop,Over Your Head,2020-07-31,0Tcw8w9pvPrZoORgxsNASW,Generation Now/Atlantic,USAT22005187,4579873,"1RyvyyTE3xzB2ZywiAwp0i, 4O15NlyKLIASxsJ0PrXPfz"
Patek,"Future, Lil Uzi Vert","rap, melodic rap",Hip Hop,Patek,2020-07-30,76MjtLfZoTNc3BDqUVjuRH,Generation Now/Atlantic,USAT22005196,725856,"1RyvyyTE3xzB2ZywiAwp0i, 4O15NlyKLIASxsJ0PrXPfz"
A Un Passo Dalla Luna,"Rocco Hunt, Ana Mena","canzone napoletana, neomelodico, ","Traditional music, Folk/Acoustic",A Un Passo Dalla Luna,2020-07-03,3YNcQUeVOpM3SDmwBeGfMK,RCA Records Label,ITB002000362,1940408,"0L1f9i3L3fkMNENljDOsjG, 6k8mwkKJKKjBILo7ypBspl"
Anaranjado,"Jowell & Randy, J Balvin","reggaeton, urbano latino, latin",Latin,Anaranjado,2020-07-16,5iw28wvyHgj4ppOu5AdcEU,Rimas Entertainment LLC.,QM6P42082275,674106,"4IMAo2UQchVFyPH24PAjUs, 1vyhD5VmyZ7KMfW5gqLgo5"
Investe Em Mim,Jonas Esticado,"forró, sertanejo, piseiro, arrocha, sertanejo universitário","Country, Latin",Investe Em Mim,2019-12-13,15k1TDabqSEmyXOwMq9RM7,Som Livre,BRRGE1911893,40103409,22jNvLBrXGKr4CcV2tw8Ag
Roses - Imanbek Remix,"SAINt JHN, Imanbek",slap house,Electronic,Roses (Imanbek Remix),2019-09-13,2Wo6QQD1KMDWeFkkjLqwx5,HITCO,RUB421901499,251342836,"0H39MdGGX6dbnnQPt6NQkZ, 5rGrDvrLOV2VV8SCFVGWlj"
PUNANI,6ix9ine,,,PUNANI,2020-08-02,41xKiK40e7MFu1bqcGSz1d,Create Music Group,CA5KR2073232,5957364,7gZfnEnfiaHzxARJ2LeXrf
Tap In,Saweetie,,,Tap In,2020-06-17,4Hpib09wXgD84w4uwTPnYD,ICY/Artistry Records/Warner Records,USWB12001096,47811325,6cK3NBO6uP7hh0oyuVELFl
Smile (with The Weeknd),"Juice WRLD, The Weeknd","melodic rap, emo rap, ",Hip Hop,Legends Never Die,2020-07-10,6wQlQrTY5mVS8EGaFZVwVF,Grade A Productions/Interscope Records,USUG12002597,162184580,"4MCBfE4596Uoi2O4DtmEMz, 1Xyo4u8uXC1ZmMpatF05PJ"
WAP (feat. Megan Thee Stallion),"Cardi B, Megan Thee Stallion",,,WAP (feat. Megan Thee Stallion),2020-08-07,4Oun2ylbjFKMPTiaSbbCih,Atlantic/KSR,USAT22005111,587491434,"4kYSro6naA4h99UJvo89HB, 181bsRPaVXVlUKXrxwZfHK"
Come & Go (with Marshmello),"Juice WRLD, Marshmello","melodic rap, emo rap, edm","Electronic, Hip Hop",Legends Never Die,2020-07-10,2Y0wPrPQBrGhoLn14xRYCG,Grade A Productions/Interscope Records,USUG12001904,242647569,"4MCBfE4596Uoi2O4DtmEMz, 64KEffDW9EtZ1y2vBYgq8T"
Wishing Well,Juice WRLD,"melodic rap, emo rap",Hip Hop,Legends Never Die,2020-07-10,2U5WueTLIK5WJLD7mvDODv,Grade A Productions/Interscope Records,USUG12001905,216895036,4MCBfE4596Uoi2O4DtmEMz
Daylight,"Joji, Diplo",moombahton,Electronic,Daylight,2020-08-06,6Ed1q0X8oSKSm4IIhiQbYg,"88rising Music/12Tone Music, LLC/Columbia",USSM12004620,12376309,"3MZsBdqDrRTJihTHQrO6Dq, 5fMUXHkw8R8eOP2RNVYEZX"
Conversations,Juice WRLD,"melodic rap, emo rap",Hip Hop,Legends Never Die,2020-07-10,4K06PO78fW4mnBVenxGNob,Grade A Productions/Interscope Records,USUG12001896,41172076,4MCBfE4596Uoi2O4DtmEMz
my ex's best friend (with blackbear),"mgk, blackbear",,,my ex's best friend (with blackbear),2020-08-07,70rFIfYN7lU6iTgUIVP42w,Bad Boy/Interscope Records,USUM72014730,52966695,"6TIYQ3jFPwQSRmorSezPxX, 2cFrymmkijnjDg9SS92EPM"
Hate The Other Side (with Marshmello & The Kid Laroi),"Juice WRLD, Marshmello, The Kid LAROI, Polo G","melodic rap, emo rap, edm, ","Electronic, Hip Hop",Legends Never Die,2020-07-10,0ada5XsQGLPUVbmTCkAP49,Grade A Productions/Interscope Records,USUG12002092,45628487,"4MCBfE4596Uoi2O4DtmEMz, 64KEffDW9EtZ1y2vBYgq8T, 2tIP7SsRs7vjIcLrU85W8J, 6AgTAQt8XS6jRWi4sX7w49"
BLIND (feat. Young Thug),"DaBaby, Young Thug","rap, melodic rap, trap",Hip Hop,BLAME IT ON BABY (DELUXE),2020-08-04,2T5NBwKRySiCR78vVk08vr,South Coast Music Group/Interscope Records,USUM72015076,5074613,"4r63FhuTkUYltbVAg5TQnk, 50co4Is1HCEo8bhOyUWKpn"
Righteous,Juice WRLD,"melodic rap, emo rap",Hip Hop,Legends Never Die,2020-07-10,5dOxHHMOFAbG3VH23t0xNm,Grade A Productions/Interscope Records,USUG12000979,39860119,4MCBfE4596Uoi2O4DtmEMz
Life's A Mess (feat. Halsey),"Juice WRLD, Halsey","melodic rap, emo rap, ",Hip Hop,Legends Never Die,2020-07-10,5wWAwzGp2OaaoIkwcz6wZs,Grade A Productions/Interscope Records,USUG12002091,16524981,"4MCBfE4596Uoi2O4DtmEMz, 26VFTg2z8YR0cCuwLzESi2"
Freak,Doja Cat,,,Freak,2020-08-07,3aA6xB0tOilDDX17fIJ0Bl,Kemosabe Records/RCA Records,USRC12002580,4165049,5cj0lLjcoR7YOSnhnX0Po5
Pa' La Cultura,"David Guetta, HUMAN(X), Sofía Reyes, Abraham Mateo, De La Ghetto, Manuel Turizo, Zion & Lennox, Lalo Ebratt, Thalia, Maejor","edm, dance, latin pop, reggaeton, trap latino, urbano latino, latin, colombian pop, ","Pop, Electronic, Latin",Pa' La Cultura,2020-08-05,3MR5Lnhd6uCIgLXSK7nmyX,WEA Latina,USWL12000287,808568,"1Cs0zKBU1kc0i8ypK3B9ai, 365Q4cNnnlsQErzPsUzyXY, 0haZhu4fFKt0Ag94kZDiz2, 2bxxlINUlcMQQb39K7IopR, 3EiLUeyEcA6fbRPSHkG5kb, 0tmwSHipWxN12fsoLcFU3B, 21451j1KhjAiaYKflxBjr1, 1GAymyGBvB4gQy5Z5LZ1Wj, 23wEWD21D4TPYiJugoXmYb, 3XcCT5MPlQPWFTJyzXbfuX"
Woodlawn,Aminé,,,Limbo,2020-08-07,4FFC7McrnnwAWKbAqbckTP,Republic Records,USUM72013373,761730,3Gm5F95VdRxW3mqCn8RPBJ
Walk Em Down (feat. Roddy Ricch),"NLE Choppa, Roddy Ricch",melodic rap,Hip Hop,Top Shotta,2020-08-07,0VTfHLWzaUUb2Lbw84xOdX,Warner Records,USWB12000247,5995811,"0ErzCpIMyLcjPiwT4elrtZ, 757aE44tKEUQEqRuT6GnEB"
Tangerine,Glass Animals,,,Dreamland,2020-08-07,40rOlDoGejXXF4B0BYsjx8,Polydor Records,GBUM72000428,754332,4yvcSjfu4PC0CYQyLy4wSq
Unterwegs,"KITSCHKRIEG, Jamule, SFR","german hip hop, ",Hip Hop,KitschKrieg,2020-08-07,7mrWTjhYctgEQb0lJKrVWy,SoulForce Records,DELV42000428,17094837,"5tHiL8SKSaZGMBUPIiSmX4, 4sVieJlKgpZ2k9ESNS5IdN, 53EHeXzGs4HheTCTnwfPEr"
Anaranjado,"Jowell & Randy, J Balvin","reggaeton, urbano latino, latin",Latin,Viva el Perreo,2020-08-06,0cRgJuB6TRtb5RZ2HkjSLh,Rimas Entertainment LLC.,QM6P42082275,19086002,"4IMAo2UQchVFyPH24PAjUs, 1vyhD5VmyZ7KMfW5gqLgo5"
Lovefool,twocolors,,,Lovefool,2020-05-08,51Of5p3lKZeOg6itfs4og4,Virgin,DEUM72001376,8345901,7ACEUD7UsmmXrnj4OLt8f9
24 Stunden,Samra,german hip hop,Hip Hop,24 Stunden,2020-08-06,7LCElzlYw3myTHvC2MQWve,Urban,DECE72001704,694225,6h1s4i4XKIYv4ErDelLDN0
QN,"KC Rebell, Summer Cem",german hip hop,Hip Hop,QN,2020-08-07,7EN5yE1l414pRyz4AkCEYD,Banger Musik II/WM Germany,DEA622000626,687487,"5p7mWeX4RlvqBCxylfiXdE, 3drqpTL4sQOckmAfF9i1wg"
Rags2Riches 2 (feat. Lil Baby),"Rod Wave, Lil Baby",,,Pray 4 Love (Deluxe),2020-08-07,0qJeyYAgv6UpvewUxRXAhb,Alamo Records,USLD91728036,16309322,"45TgXXqMDdF8BkjA83OM7z, 5f7VJjfbwm532GiveGC0ZK"
Still Don't Know My Name,Labrinth,,,Euphoria (Original Score from the HBO Series),2019-10-04,6N22FZs2ZhPBYi3b9XPajV,Masterworks,USQX91902507,99387643,2feDdbD5araYcm6JhFHHw7
Mood (feat. iann dior),"24kGoldn, iann dior",melodic rap,Hip Hop,Mood (feat. iann dior),2020-07-24,3tjFYV6RSFtuktYl3ZtYcq,Records/Columbia,USQX92003025,627174522,"6fWVd57NKTalqvmjRd2t8Z, 6ASri4ePR7RlsvIQgWPJpS"
Maria,HWASA,k-pop,Pop,Maria,2020-06-30,2kqnQCChvRpDRAasIwc4Rh,Victor,KRA382002246,622855,7bmYpVgQub656uNTu6qGNQ
"Lean (feat. Towy, Osquel, Beltito & Sammy & Falsetto)","Super Yei, Sammy, Jone Quest, Towy, Osquel, Beltito, Sammy & Falsetto","reggaeton, trap latino, chilean mambo, chilean trap","Latin, Hip Hop","Lean (feat. Towy, Osquel, Beltito & Sammy & Falsetto)",2017-03-31,5DoLhdU27owX1NMrKLUbUl,Superiority,TCACZ1798112,90722392,"6HqgxkTt9KGyt27zYrwVan, 71FfEgML4GAokNHmW1GKPF, 6wcKDqJRY3TzbcdRKo6EiE, 7iXYHQPYLQSz3b3hbPJpk3, 2pG0eQLB8CbmmWWmjJi4yd, 6TOKWuw816UU34AE4MCZqr, 6AT27ojKlBuZToFIGwQZDc"
Money Trees,"Kendrick Lamar, Jay Rock","hip hop, west coast hip hop, ",Hip Hop,"good kid, m.A.A.d city",2012-00-00,2HbKqm4o0w5wEeEFXm2sD4,Aftermath,USUM71210785,33017487,"2YZyLoL8N0Wb9xBt1NhZWg, 28ExwzUQsvgJooOI0X1mr3"
Laugh Now Cry Later (feat. Lil Durk),"Drake, Lil Durk","rap, hip hop, drill",Hip Hop,Laugh Now Cry Later (feat. Lil Durk),2020-08-14,2SAqBLGA283SUiwJ3xOUVI,OVO,USUG12001748,344607394,"3TVXtAsR1Inumwj472S9r4, 3hcs9uc56yIGFCSy9leWe7"
Midnight Sky,Miley Cyrus,,,Midnight Sky,2020-08-14,27ycaQnQAxaPiyeg3nr2aB,RCA Records Label,USRC12002653,184010851,5YGY8feqx7naU7z4HrwZM6
7 Summers,Morgan Wallen,country,Country,7 Summers,2020-08-14,0Z0kNthq0sS4lvGz9SSlBF,Big Loud Records,QZ22S1800133,22435258,4oUHIQIBe0LHzYfvXNW4QM
Levitating (feat. Madonna and Missy Elliott) [The Blessed Madonna Remix],"Dua Lipa, Madonna, Missy Elliott, The Blessed Madonna","pop, hip hop, ","Hip Hop, Pop",Levitating (feat. Madonna and Missy Elliott) [The Blessed Madonna Remix],2020-08-13,0pk1hxhJLBSZZ5RKBhcwOa,Warner Records,GBAHT2000584,4075187,"6M2wZ9GZgrQXHCFfjv46we, 6tbjWDEIzxoDsBA1FuhfPW, 2wIVse2owClT7go1WT98tk, 4TvhRzxIL1le2PWCeUqxQw"
So Done (feat. Khalid),"Alicia Keys, Khalid","r&b, neo soul, ",R&B,So Done (feat. Khalid),2020-08-14,3X3TlieuOl8aWzw2HeigUo,RCA Records Label,USRC12000371,991419,"3DiDSECUqqY1AuBP8qtaIa, 6LuN9FCkKOj5PcnpouEgny"
Lemonade,"Internet Money, Gunna, Don Toliver, NAV",melodic rap,Hip Hop,"Lemonade (feat. Gunna, Don Toliver & NAV)",2020-08-14,02kDW379Yfd5PzW5A6vuGt,Internet Money Records/ TenThousand Projects,QZJ842000368,19804278,"6MPCFvOQv5cIGfw3jODMF0, 2hlmm7s2ICUX0LVIhVFlZQ, 4Gso3d4CscCijv0lmajZWs, 7rkW85dBwwrJtlHRDkJDAC"
Playlist,"Ufo361, Sonus030","german hip hop, turkish hip hop",Hip Hop,Playlist,2020-08-14,1mfMAQJWZ9K4vKOahwkYQ3,Stay High,DEQ022003914,1560665,"5pVRwX5ZQR7hfJ18w8ZYkl, 78wZzI7u1cOjXKuYzqZI6l"
She Couldn't,Linkin Park,"nu metal, rap metal, rock, alternative metal","Metal, Rock",She Couldn't,2020-08-13,11LguGpEjOklkNQr70nrHQ,Warner Records,USWB12002245,684536,6XyY86QOPPrYVGvF9ch6wz
Narrow Road (feat. Lil Baby),"NLE Choppa, Lil Baby",,,Top Shotta,2020-08-07,4LcK9e7Sls3xlBth2WuBp2,Warner Records,USWB12002311,666852,"0ErzCpIMyLcjPiwT4elrtZ, 5f7VJjfbwm532GiveGC0ZK"
Hard On Yourself,"Charlie Puth, blackbear","soft pop, pop, ",Pop,Hard On Yourself,2020-08-14,3xvYvJAa0iUVKKsYcuDNlK,Rumson Records,USAT22005350,666520,"6VuMaDnrHyPL1p4EHjYLi7, 2cFrymmkijnjDg9SS92EPM"
Mr. Brightside,The Killers,alternative rock,Rock,Hot Fuss,2004-00-00,003vvx7Niy0yvhvHt4a68B,Island Records,USIR20400274,8117072,0C0XlULifJtAgn6ZNCW2eu
Someone To You,BANNERS,,,Where The Shadow Ends,2019-10-04,2f0pn9DkEJwAzXApnFh5cr,Island Records,USUM71705215,81999276,4qWnlmXWuGv2TtuxtIWlJX
Not Shy,ITZY,k-pop,Pop,Not Shy,2020-08-18,3DD2VHxnv7C9Hew8s7Zgjf,JYP Entertainment,US5TA2000074,711796,2KC9Qb60EaY0kW4eH68vr3
When I Look At You,Miley Cyrus,,,The Time Of Our Lives (International Version),2009-01-01,6ZfXA2xakAvphXOSOJ3u1W,Hollywood Records,USHR10924540,21512188,5YGY8feqx7naU7z4HrwZM6
Walk Em Down (feat. Roddy Ricch),"NLE Choppa, Roddy Ricch",melodic rap,Hip Hop,Top Shotta,2020-08-07,1Z0cZI0UzNbP9L8MzzGxqf,Warner Records,USWB12000247,1245375,"0ErzCpIMyLcjPiwT4elrtZ, 757aE44tKEUQEqRuT6GnEB"
Sweater Weather,The Neighbourhood,,,I Love You.,2013-04-22,2QjOHCTQ1Jl3zawyYOpxh6,Columbia,USSM11300080,128408527,77SW9BnxLY8rJ0RciFqkHh
Mi Cuarto,Jerry Di,reggaeton,Latin,DI LETRA,2020-04-03,6fmQjRuo7XvRFCK2qex5hQ,Nacho,USUM72002612,159309013,7f02bxFbZIOVdSbYRNYvLT
Not Shy,ITZY,k-pop,Pop,Not Shy,2020-08-17,4ecVWqbtW6phQGpZMAyqIU,JYP Entertainment,US5TA2000074,21591858,2KC9Qb60EaY0kW4eH68vr3
Bande organisée,"Kofs, Soso Maness, Elams, Jul, SCH, Naps, Solda, Houari, 13 Organisé","pop urbaine, chicha","Latin, Hip Hop",Bande organisée,2020-08-15,205HNJ73cgpC0LAOnuQiWT,Rien 100 Rien,FRX282066018,46199896,"5RaQ9nmVGoTye2SI76x3yw, 0oeiA5U9u1U45Gos5cywUU, 2IoSLl3tqYMq9DzR0d6NJN, 3IW7ScrzXmPvZhB27hmfgy, 2kXKa3aAFngGz2P4GjG5w2, 6W5uA6CNMf3hd2j4a2XWCx, 7FXX45sHqoQoCwqtG0ZV8H, 6zrOXBaNn0DqJeXxgC2eyH, 19u3RGWKsjmbg9eI6zAiNp"
Caramelo - Remix,"Ozuna, KAROL G, Myke Towers","reggaeton, latin, trap latino, urbano latino",Latin,Caramelo (Remix),2020-08-17,2uu2aGqA2UblCg581Q7l1g,Aura Music Corp.,USXDR2000585,13301735,"1i8SpTcr7yvPOmcqrbnVXY, 790FomKkXshlbRYZFtlgla, 7iK8PXO48WeuP03g8YR51W"
Quiéreme Mientras Se Pueda,Manuel Turizo,"reggaeton, latin, colombian pop","Pop, Latin",Quiéreme Mientras Se Pueda,2020-05-01,34LI7rwi9H8w2S5KTHnv1M,Sony Music Latin/La Industria,QZDYA1800021,70816303,0tmwSHipWxN12fsoLcFU3B
Dynamite,BTS,k-pop,Pop,Dynamite,2020-08-21,0v1x6rN6JHRapa03JElljE,2020 BigHit Entertainment,QM7282022872,54224433,3Nrfpe0tUJi4K4DXYWgMUX
Hawái,Maluma,"reggaeton, latin, urbano latino",Latin,PAPI JUANCHO,2020-08-21,1yoMvmasuxZfqHEipJhRbp,Sony Music Latin,USSD12000190,466331623,1r4hJ1h58CWwUQe3MxPuau
Dynamite - Instrumental,BTS,k-pop,Pop,Dynamite,2020-08-21,6QBZlIxCB2lAPU2bM1ut1p,2020 BigHit Entertainment,QM7282022882,1228322,3Nrfpe0tUJi4K4DXYWgMUX
Frühstück in Paris,"Capital Bra, CRO","german hip hop, german pop","Hip Hop, Pop",Frühstück in Paris,2020-08-20,6qAxQhNfM909QrDGLYEocf,URBAN,DECE72000990,5440253,"4WZGDpNwrC0vNQyl9QzF7d, 3utZ2yeQk0Z3BCOBWP7Vlu"
if i were u (with Lauv),"blackbear, Lauv",,,everything means nothing,2020-08-21,4Rh4UxgPaRTaFfKumWtUbM,Beartrap / Alamo / Interscope Records,USUG12002375,1785236,"2cFrymmkijnjDg9SS92EPM, 5JZ7CnR6gTvEMKX4g70Amv"
Parce (feat. Justin Quiles),"Maluma, Lenny Tavárez, Justin Quiles","reggaeton, latin, urbano latino, trap latino, argentine trap","Hip Hop, Latin",PAPI JUANCHO,2020-08-21,4RJz8NfIe09gpKMiRUWKhJ,Sony Music Latin,USSD12000217,158181455,"1r4hJ1h58CWwUQe3MxPuau, 1pQWsZQehhS4wavwh7Fnxd, 14zUHaJZo1mnYtn6IBRaRP"
hot girl bummer,blackbear,,,everything means nothing,2020-08-21,2mt1IqcFyY1zmYZT8Q3xw9,Beartrap / Alamo / Interscope Records,USUG11902959,87328461,2cFrymmkijnjDg9SS92EPM
Ain't It Different (feat. AJ Tracey & Stormzy),"Headie One, AJ Tracey, Stormzy","uk drill, grime, drill","Hip Hop, Electronic, Pop",Ain't It Different (feat. AJ Tracey & Stormzy),2020-08-20,6NJfIydBMYrXvlaXsFxmc8,Relentless Records,GBARL2001008,18334213,"6UCQYrcJ6wab6gnQ89OJFh, 4Xi6LSfFqv26XgP9NKN26U, 2SrSdSvpminqmStGELCSNd"
2012,"Bausa, Juju",german hip hop,Hip Hop,2012,2020-08-21,6bM4daGlfZHtKMQp8tEqVz,WM Germany,DEA622000743,2262452,"13bDjug9N0pyv3ZUINjkDV, 4sg4no0TXdsrM1s4SVUwNF"
Bye Bye,"Kim Loaiza, Jd Pantoja",space music,Classical,Bye Bye,2020-08-21,5gc6e6b4ZLAxhLeVtgWe9c,Space Music,CA5KR2071840,905364,"1QivQCLVipV61DiQiyV14A, 7yjRUA0Iz3VI4Kqa5oPJZK"
