song_name,artist_names,genres,parent_genres,album,release_date,spotify_track_id,yearly_streams,artist_ids
Si Te Pudiera Mentir,Calibre 50,"banda, corrido, norteño, música mexicana, sierreño, grupera",Latin,Simplemente Gracias,2019-08-16,3p6eieHX6oEOzJStPtEsLu,904848,4jogXSSvlyMkODGSZ2wc2P
deja vu,Olivia Rodrigo,,,SOUR,2021-05-21,6HU7h9RYOaPRFeh0R3UeAr,336304279,1McMsnEElThX1knmY4oliG
Bohemian Rhapsody - Remastered 2011,Queen,"classic rock, rock, glam rock",Rock,A Night At The Opera (2011 Remaster),1975-11-21,4u7EnebtmKWzUH433cf5Qv,244652734,1dfeR4HaWDbWqFHLkxsg1d
Knife Talk (with 21 Savage ft. Project Pat),"Drake, 21 Savage, Project Pat","rap, hip hop, memphis rap, southern hip hop, crunk, gangster rap",Hip Hop,Certified Lover Boy,2021-09-03,2BcMwX1MPV6ZHP4tUT9uq6,118529227,"3TVXtAsR1Inumwj472S9r4, 1URnnhqYAYcrqrcwql10ft, 08Ld63UgKrJ0nZnCkzHtzc"
Baby Me Atende - Ao Vivo,"Matheus Fernandes, Dilsinho","piseiro, sertanejo, pagode, forró, arrocha, samba","Country, Latin","Na Praia, Pt. 1 (Ao Vivo)",2021-07-09,1bWBG6IkMnDr3qvCKSvQT7,887992,"37mqXU98U5GmH5ZDtlHM1c, 4NUePmzDvCYqilXBFa91Hg"
A Maior Saudade - Ao Vivo,Henrique & Juliano,"sertanejo, sertanejo universitário, arrocha, agronejo","Country, Latin",Manifesto Musical (Ao Vivo / Vol. 1),2021-12-10,14JKzKrJbPDflw8XyATMey,883386,3p7PcrEHaaKLJnPUGOtRlT
Get Into It (Yuh),Doja Cat,,,Planet Her,2021-06-25,0W6I02J9xcqK8MtSeosEXb,96352338,5cj0lLjcoR7YOSnhnX0Po5
Someone You Loved,Lewis Capaldi,soft pop,Pop,Divinely Uninspired To A Hellish Extent,2019-05-17,7qEHsqek33rTcFNT9PFqLf,376004074,4GNC7GD6oZMSxPGyXy4MNB
Cúrame,Rauw Alejandro,"reggaeton, urbano latino, trap latino, latin",Latin,VICE VERSA,2021-12-10,1FlL8ycld6uVDDyhV7P5FA,33125968,1mcTU81TzQhprhouKaTkpq
Can't Hold Us (feat. Ray Dalton),"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",,,The Heist,2012-10-09,22skzmqfdWrjJylampe0kt,200668853,"3JhNCzhSMTxs9WLGJJxWOY, 4myTppRgh0rojLxx8RycOp, 6WLvgbfYXQPO396oJEYCsi, 4e0nWw2r4BoQSKPQ2zpU13"
Shape of You,Ed Sheeran,soft pop,Pop,÷ (Deluxe),2017-03-03,7qiZfU4dY1lWllzX7mPBI3,241746936,6eUKZXaKkcviH0Ku9w2n3V
Sky,Playboi Carti,rage rap,Hip Hop,Whole Lotta Red,2020-12-25,29TPjc8wxfz4XMn21O7VsZ,36323493,699OTQXzgjhIYAHMy9RyPD
Dandelions,Ruth B.,,,Safe Haven,2017-05-05,2eAvDnpXP5W0cVtiI0PUxV,545914437,2WzaAvm2bBCf4pEhyuDgCY
Circles,Post Malone,,,Hollywood's Bleeding,2019-09-06,21jGcNKet2qwijlDFuPiPb,249621055,246dkjvS1zLTtiykXe5h60
Don't Stop Me Now - Remastered 2011,Queen,"classic rock, rock, glam rock",Rock,Jazz (2011 Remaster),1978-11-10,5T8EDUDqKcs6OSOwEsfqG7,3653015,1dfeR4HaWDbWqFHLkxsg1d
Rolê,"Tarcísio do Acordeon, Marcynho Sensação","piseiro, forró, arrocha, sertanejo, seresta, brega","Country, Latin",Rolê,2021-07-23,50gPsfGHy5OnPauA9455DM,841045,"48HORs6F9P7IgdyKrk4MZC, 4dnPDc045bVjibyATxVUOs"
Ley Seca,"JHAYCO, Anuel AA","reggaeton, trap latino, urbano latino, latin",Latin,Timelezz,2021-09-03,3JCaq3KDSROg3TXhdiDa9n,50413782,"6nVcHLIgY5pE2YCl8ubca1, 2R21vXR83lH98kGeO99Y66"
Way 2 Sexy (with Future & Young Thug),"Drake, Future, Young Thug","rap, hip hop, melodic rap, trap",Hip Hop,Certified Lover Boy,2021-09-03,0k1WUmIRnG3xU6fvvDVfRG,32635786,"3TVXtAsR1Inumwj472S9r4, 1RyvyyTE3xzB2ZywiAwp0i, 50co4Is1HCEo8bhOyUWKpn"
Si Veo a Tu Mamá,Bad Bunny,"reggaeton, trap latino, latin, urbano latino",Latin,YHLQMDLG,2020-02-29,41wtwzCZkXwpnakmwJ239F,2427769,4q3ewBCX7sLwd24euuV69X
Peru,"Fireboy DML, Ed Sheeran","afrobeats, afrobeat, afropop, afropiano, afroswing, afro soul, soft pop","R&B, Traditional music, Pop",Peru,2021-12-24,4hJhHbkhZFnxmWbAkZRoe0,40807418,"75VKfyoBlkmrJFDqo1o2VY, 6eUKZXaKkcviH0Ku9w2n3V"
Dreams - 2004 Remaster,Fleetwood Mac,"classic rock, soft rock",Rock,Rumours (Super Deluxe),1977-02-04,0ofHAoxe9vBkTCp2UQIavz,5599623,08GQAI4eElDnROBrJRGE0X
Wake Me Up,Avicii,edm,Electronic,True,2013-01-01,0nrRP2bk19rLc0orkWPQk2,147946101,1vCWHaC5f2uS3yhpwWbIA6
Billie Jean,Michael Jackson,,,Thriller,1982-11-30,7J1uxwnxfQLu4APicE5Rnj,2099833,3fMbdgg4jU18AjLCKBhRSm
El Tóxico,"Grupo Firme, Carin Leon","banda, corrido, norteño, sierreño, grupera, música mexicana, corridos bélicos, corridos tumbados, ranchera, sad sierreño",Latin,El Tóxico,2020-10-27,7E9GeFGfjXw9LAI4ay6rsw,804765,"1dKdetem2xEmjgvyymzytS, 66ihevNkSYNzRAl44dx6jJ"
Astronaut In The Ocean,Masked Wolf,,,Astronomical,2021-09-10,6E90gq0KO6FYZVOXx8kCcC,30525239,1uU7g3DNSbsu0QjSEqZtEd
Freaks,Surf Curse,indie,Rock,Freaks,2021-05-15,7EkWXAI1wn8Ii883ecd9xr,142916706,1gl0S9pS0Zw0qfa14rDD3D
Roses - Imanbek Remix,"SAINt JHN, Imanbek",slap house,Electronic,While The World Was Burning,2020-11-20,0zLCBJZSiELJf02ucPP9wb,794705,"0H39MdGGX6dbnnQPt6NQkZ, 5rGrDvrLOV2VV8SCFVGWlj"
2055,Sleepy Hallow,"brooklyn drill, new york drill",Hip Hop,Still Sleep?,2021-06-02,4XvcHTUfIlWfyJTRG0aqlo,46158407,6EPlBSH2RSiettczlz7ihV
Cê Tá Preparada - Ao Vivo,"Tayrone, Marília Mendonça","arrocha, seresta, brega, sertanejo, forró, piseiro, sertanejo universitário","Country, Latin",Cê Tá Preparada (Ao Vivo),2021-07-16,1tYJnXtKLoWVIL4lZOouQG,793078,"2T1se5h5FRkw7ZfR7yxdlm, 1yR65psqiazQpeM79CcGh8"
lovely (with Khalid),"Billie Eilish, Khalid",,,lovely (with Khalid),2018-04-19,0u2P5u6lvoDfwTYjAADbn4,408050312,"6qqNVTkY8uBg9cP3Jd7DAH, 6LuN9FCkKOj5PcnpouEgny"
Locked out of Heaven,Bruno Mars,,,Unorthodox Jukebox,2012-12-05,5g7sDjBhZ4I3gcFIpkrLuI,261518622,0du5cEVh5yTK9QJze8zA0C
I WANNA BE YOUR SLAVE,Måneskin,,,Teatro d'ira - Vol. I,2021-03-19,4pt5fDVTg5GhEvEtlz9dKk,42077804,0lAWpj5szCSwM4rUMHYmrr
Botella Tras Botella,"Gera MX, Christian Nodal","mexican hip hop, latin hip hop, banda, ranchera, mariachi, norteño, música mexicana, grupera","Latin, Hip Hop",Botella Tras Botella,2021-04-23,2MnLkFqY9Rpg9s3Zv6ZJdK,786830,"2hejA1Dkf8v8R0koF44FvW, 0XwVARXT135rw8lyw1EeWP"
Rolling in the Deep,Adele,soft pop,Pop,21,2011-01-19,6IAZHEBUIGJ6NJKxxOBIEr,64893513,4dpARuHxo51G3z768sgnrY
Pandora,"DJ Matt D, Menor MC, MC GP, Vulgo FK","funk consciente, funk, brazilian trap, trap funk, trap, brazilian hip hop","Hip Hop, R&B, Latin, Electronic",Pandora,2021-11-26,0yL7K9MzC20uBesZTPY81r,31141094,"1rIc4yTieeRq25NA3T8RQ5, 78Y1NpgD0yMKoBetaYlUzS, 5s27i7oqhNWIcE4HeoVdq0, 27azwwkxutWL1BWMkgNIh0"
Perfect,Ed Sheeran,soft pop,Pop,÷ (Deluxe),2017-03-03,0tgVpDi06FyKpA1z0VMD4v,325345856,6eUKZXaKkcviH0Ku9w2n3V
Acapulco,Jason Derulo,,,Acapulco,2021-09-03,3eJH2nAjvNXdmPfBkALiPZ,38515960,07YZf4WDAMNwqr4jfgOZ8y
In Da Getto,"J Balvin, Skrillex","reggaeton, latin, dubstep, edm, electro, electronic","Electronic, Hip Hop, Latin",JOSE,2021-09-10,1q0PYXTbDsirp2l74ng6pn,780674,"1vyhD5VmyZ7KMfW5gqLgo5, 5he5w2lnU9x7JFhnwcekXX"
Without Me,Eminem,"rap, hip hop",Hip Hop,The Eminem Show,2002-05-26,7lQ8MOhq6IN2w8EYcFNSUk,434406070,7dGJo4pcD2V6oG8kP0tJRR
"Trava na Pose, Chama no Zoom, Dá um Close (feat. Mc Rennan)","DJ Patrick Muniz, Dj Olliver, Mc Topre, Mc Rennan","funk, brazilian funk, funk carioca","Hip Hop, R&B","Trava na Pose, Chama no Zoom, Dá um Close (feat. Mc Rennan)",2021-09-28,0DsPj89zlY3Us7xb5cXK5h,775319,"2MUXvv3lFulPYMUCtNrEBu, 6akRUh5g0XiVQaZj6U23fd, 6bmZfABIjvLMAMYwujdjFy, 6ZiGAU6TJQEyidFQ22eIOS"
Don't Stop Believin' (2022 Remaster),Journey,"album rock, classic rock",Rock,Escape (2022 Remaster),1981-07-17,5RKQ5NdjSh2QzD4MaunT91,6018322,0rvjqX7ttXeg3mTy8Xscbt
Take on Me,a-ha,"new wave, synthpop","Rock, Pop",Hunting High and Low,1985-06-01,2WfaOiMkCvy7F5fcp2zZ8L,3785027,2jzc5TC5TVFLXQlBNiIUzE
The Nights,Avicii,edm,Electronic,The Days / Nights,2014-01-01,0ct6r3EGTcMLPtrXHDvVjc,162596463,1vCWHaC5f2uS3yhpwWbIA6
Party In The U.S.A.,Miley Cyrus,,,The Time Of Our Lives (International Version),2009-01-01,3E7dfMvvCLUddWissuqMwr,4151283,5YGY8feqx7naU7z4HrwZM6
Another Love,Tom Odell,,,Long Way Down,2013-06-17,7jtQIBanIiJOMS6RyCx6jZ,684593997,2txHhyCwHjUEpJjWrEyqyX
No Lie,"Sean Paul, Dua Lipa","dancehall, pop","Traditional music, Pop",Mad Love The Prequel,2018-06-29,48QmG1dfvMuYLxMPt7KSRA,101532400,"3Isy6kedDrgPYoTS1dazA9, 6M2wZ9GZgrQXHCFfjv46we"
Pope Is a Rockstar,SALES,bedroom pop,Pop,SALES LP,2016-04-20,0So2sgVa8aJiARPl2P29u2,9906612,6vVztIuqdDHvYWxOEXCzjN
RAPSTAR,Polo G,,,Hall of Fame,2021-06-11,18vXApRmJSgQ6wG2ll9AOg,31496700,6AgTAQt8XS6jRWi4sX7w49
Pareja Del Año,"Sebastian Yatra, Myke Towers","colombian pop, reggaeton, latin, trap latino, urbano latino","Pop, Latin",Dharma,2022-01-28,655JkvIwu2rDCaD1hPf04g,6871557,"07YUOmWljBTXwIseAUd9TW, 7iK8PXO48WeuP03g8YR51W"
Smells Like Teen Spirit - Remastered,Nirvana,"grunge, rock",Rock,Nevermind (30th Anniversary Super Deluxe),1991-09-24,0gucTLf7trAf37Ua1uAyAu,271386996,6olE6TJLqED3rqDCT0FyPh
Expectativa x Realidade,Matheus & Kauan,"sertanejo, sertanejo universitário, arrocha, agronejo","Country, Latin",Expectativa x Realidade,2021-07-02,1wdhj1r7aeWVDUl9d18YKu,739658,2Z0lRIqr997lIUiPtrpKCr
Lucid Dreams,Juice WRLD,"melodic rap, emo rap",Hip Hop,Goodbye & Good Riddance,2018-12-10,285pBltuF7vW8TeWk8hdRR,83771540,4MCBfE4596Uoi2O4DtmEMz
Every Breath You Take,The Police,,,Synchronicity (Remastered 2003),1983-06-17,1JSTJqkT5qHq8MDJnJbRE1,179848908,5NGO30tJxFlKixkPSgXcFE
Você Beberia Ou Não Beberia?,Zé Neto & Cristiano,"sertanejo, sertanejo universitário, arrocha, agronejo","Country, Latin",Chaaama,2021-10-07,2ixi9HWJw5lnLDmRMsiCS5,736768,487N2T9nIPEHrlTZLL3SQs
Gimme! Gimme! Gimme! (A Man After Midnight),ABBA,,,Voulez-Vous,1979-00-00,3vkQ5DAB1qQMYO4Mr9zJN6,2776822,0LcJLqbBmaGUft1e9Mm8HV
ELEVEN,IVE,k-pop,Pop,ELEVEN,2021-12-01,7n2FZQsaLb7ZRfRPfEeIvr,27084557,6RHTUrRF63xao58xh9FXYJ
Another One Bites The Dust - Remastered 2011,Queen,"classic rock, rock, glam rock",Rock,The Game (2011 Remaster),1980-06-27,5vdp5UmvTsnMEMESIF2Ym7,733886,1dfeR4HaWDbWqFHLkxsg1d
Yellow,Coldplay,,,Parachutes,2000-07-10,3AJwUDP919kvQ9QcozQPxg,412011287,4gzpq5DPGxSnKTe4SA8HAU
Thunder,"Gabry Ponte, LUM!X, Prezioso","slap house, italo dance, melbourne bounce","Pop, Electronic",Thunder,2021-05-07,2USlegnFJLrVLpoVfPimKB,72345997,"5ENS85nZShljwNgg4wFD7D, 0TKFPt9w0AAEnhB9bd0pLy, 3iMzbvXlgNUpoFccD60bvr"
Love Tonight (Edit),Shouse,,,Love Tonight,2017-12-14,6OufwUcCqo81guU2jAlDVP,729032,2TcGJdSOiOvITBzhvfX8XB
positions,Ariana Grande,pop,Pop,Positions,2020-10-30,35mvY5S1H3J2QZyna3TFe0,95590221,66CXWjxzNUsdJxJ2JdwvnR
Praise God,Kanye West,rap,Hip Hop,Donda,2021-08-29,0WSEq9Ko4kFPt8yo3ICd6T,44945806,5K4W6rqBFWDnAN6FQUkS6x
Senta Danada,"Zé Felipe, Os Barões Da Pisadinha","piseiro, sertanejo, arrocha, agronejo, forró, sertanejo universitário, brega, tecnobrega","Country, Latin",Senta Danada,2021-07-16,2R9IrE42Mw4zdUXAEFNiZL,725696,"7cmuxPnXRJxwuYDHfbD8Eu, 5Lv2GUVwqmQBPwrTrxucE5"
Danza Kuduro,"Don Omar, Lucenzo","reggaeton, urbano latino",Latin,Meet The Orphans,2010-01-01,2a1o6ZejUi8U3wzzOtCOYw,4602379,"33ScadVnbm2X8kkUqOkC6Z, 5bv5RplEOwdCvhq0EILh9E"
Levitating,Dua Lipa,pop,Pop,Future Nostalgia,2020-03-27,39LLxExYz6ewLAcYrzQQyP,37039964,6M2wZ9GZgrQXHCFfjv46we
The Real Slim Shady,Eminem,"rap, hip hop",Hip Hop,The Marshall Mathers LP,2000-05-23,3yfqSUWxFvZELEM4PmlwIR,380144508,7dGJo4pcD2V6oG8kP0tJRR
Dancing Queen,ABBA,,,Arrival,1976-00-00,0GjEhVFGZW8afUYGChu3Rr,2289798,0LcJLqbBmaGUft1e9Mm8HV
I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,,,Whitney,1987-06-02,2tUBqZG2AbRi7Q0BIrVrEj,2865966,6XpaIBNiVzIetEPCWDvAFP
Tiroteo - Remix,"Marc Seguí, Rauw Alejandro, Pol Granch","reggaeton, urbano latino, trap latino, latin, ",Latin,Tiroteo (Remix),2021-04-01,4OwhwvKESFtuu06dTgct7i,4282366,"5FQ8tBUtIamA2hRtatrYUF, 1mcTU81TzQhprhouKaTkpq, 1aMt4A5jrQHxDYyC7rXgV0"
The Feels,TWICE,k-pop,Pop,Formula of Love: O+T=<3,2021-11-12,1qE8DOtw7zdXHMgZm20eLM,19303907,7n2Ycct7Beij7Dj7meI4X0
Counting Stars,OneRepublic,soft pop,Pop,Native,2013-01-01,2tpWsVSb9UEmDRxAl1zhX1,304916560,5Pwc4xIPtQLFEnJriah9YJ
Shallow,"Lady Gaga, Bradley Cooper","art pop, pop, ",Pop,A Star Is Born Soundtrack,2018-10-05,2VxeLyX666F8uXCJ0dZF8B,56076137,"1HY2Jd0NmPuamShAr6KMms, 4VIvfOurcf0vuLRxLkGnIG"
Heather,Conan Gray,,,Kid Krow,2020-03-20,4xqrdfXkTW4T0RauPLv3WA,311759341,4Uc8Dsxct0oMqx0P6i60ea
Cada Quien,"Grupo Firme, Maluma","banda, corrido, norteño, sierreño, grupera, música mexicana, corridos bélicos, corridos tumbados, reggaeton, latin, urbano latino",Latin,Cada Quien,2021-12-08,5BE9B2FiFWBbBdoIQ1m1UP,708552,"1dKdetem2xEmjgvyymzytS, 1r4hJ1h58CWwUQe3MxPuau"
Head & Heart (feat. MNEK),"Joel Corry, MNEK","dance pop, ",Pop,Head & Heart (feat. MNEK),2020-07-03,6cx06DFPPHchuUAcTxznu9,707172,"6DgP9otnZw5z6daOntINxp, 7uMh23xWiuR7zsNkuNcm2G"
Daddy Issues,The Neighbourhood,,,Wiped Out!,2015-10-30,5E30LdtzQTGqRvNd7l6kG5,224438675,77SW9BnxLY8rJ0RciFqkHh
No Role Modelz,J. Cole,rap,Hip Hop,2014 Forest Hills Drive,2014-12-09,68Dni7IE4VyPkTOH9mRWHr,366896905,6l3HvQ5sa6mXTsMTB19rO5
family ties (with Kendrick Lamar),"Baby Keem, Kendrick Lamar","hip hop, west coast hip hop",Hip Hop,The Melodic Blue,2021-09-10,3QFInJAm9eyaho5vBzxInN,44572393,"5SXuuuRpukkTvsLuUknva1, 2YZyLoL8N0Wb9xBt1NhZWg"
happier,Olivia Rodrigo,,,SOUR,2021-05-21,2tGvwE8GcFKwNdAXMnlbfl,199225391,1McMsnEElThX1knmY4oliG
Fair Trade (with Travis Scott),"Drake, Travis Scott","rap, hip hop",Hip Hop,Certified Lover Boy,2021-09-03,40iJIUlhi6renaREYGeIDS,28249449,"3TVXtAsR1Inumwj472S9r4, 0Y5tJX1MQlPlqiwlOH1tJY"
Toxic,Britney Spears,pop,Pop,In The Zone,2003-11-13,6I9VzXrHxO9rA9A5euc8Ak,5130081,26dSoYclwsYLMAKD3tpOr4
Se Le Ve,"Dímelo Flow, Dalex, Sech, Justin Quiles, Arcángel, De La Ghetto, Lenny Tavárez","reggaeton, urbano latino, trap latino, argentine trap","Hip Hop, Latin",Se Le Ve,2021-08-12,5W1qmxHrMlQGGAiFA3ZQqP,71636040,"3fZk3Gm5dN5v5yfYMQ04Bx, 0KPX4Ucy9dk82uj4GpKesn, 77ziqFxp5gaInVrF2lj4ht, 14zUHaJZo1mnYtn6IBRaRP, 4SsVbpTthjScTS7U2hmr1X, 3EiLUeyEcA6fbRPSHkG5kb, 1pQWsZQehhS4wavwh7Fnxd"
Take My Breath - Single Version,The Weeknd,,,Take My Breath,2021-08-05,6M3PsepEj5gyJoIi7Xvr7u,10248812,1Xyo4u8uXC1ZmMpatF05PJ
Lost in the Fire (feat. The Weeknd),"Gesaffelstein, The Weeknd",,,Hyperion,2019-03-08,2vXKRlJBXyOcvZYTdNeckS,78745295,"3hteYQFiMFbJY7wS0xDymP, 1Xyo4u8uXC1ZmMpatF05PJ"
Hawái,Maluma,"reggaeton, latin, urbano latino",Latin,PAPI JUANCHO,2020-08-21,1yoMvmasuxZfqHEipJhRbp,695072,1r4hJ1h58CWwUQe3MxPuau
Gangsta's Paradise,"Coolio, L.V.","west coast hip hop, g-funk, new jack swing","Hip Hop, R&B",Gangsta's Paradise,1995-11-07,1DIXPcTDzTj8ZMHt3PDt8p,304916220,"3y24n3XhZ96wgwRXjvS17T, 2LhsePRtgCo4THVKULQBL7"
Before You Go,Lewis Capaldi,soft pop,Pop,Divinely Uninspired To A Hellish Extent (Extended Edition),2019-11-22,2gMXnyrvIjhVBUZwvLZDMP,69778430,4GNC7GD6oZMSxPGyXy4MNB
bad guy,Billie Eilish,,,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,2Fxmhks0bxGSBdJ92vM42m,1623468,6qqNVTkY8uBg9cP3Jd7DAH
MIDDLE OF THE NIGHT,Elley Duhé,,,MIDDLE OF THE NIGHT,2020-01-10,58HvfVOeJY7lUuCqF0m3ly,610544095,67MNhiAICFY6Pwc2YxCO0K
TO THE,GoldSkull,,,TO THE,1998-04-05,3kvm9xedJN0uVx9kFmcFdf,765577,13GA8qxVLDZs0oh1zZ872C
Why'd You Only Call Me When You're High?,Arctic Monkeys,"indie, garage rock",Rock,AM,2013-09-09,086myS9r57YsLbJpU0TgK9,226411224,7Ln80lUS6He07XvHI8qqHH
Girl Of My Dreams (with SUGA of BTS),"Juice WRLD, SUGA, BTS","melodic rap, emo rap, k-pop","Hip Hop, Pop",Fighting Demons,2021-12-10,7DF8lvLdV3htIbuTWpc7lR,3935493,"4MCBfE4596Uoi2O4DtmEMz, 0ebNdVaOfp6N0oZ1guIxM8, 3Nrfpe0tUJi4K4DXYWgMUX"
Bored,Billie Eilish,,,Bored,2017-03-30,04sN26COy28wTXYj3dMoiZ,61932422,6qqNVTkY8uBg9cP3Jd7DAH
Take Me To Church,Hozier,,,Hozier,2014-09-19,3dYD57lRAUcMHufyqn9GcI,167580001,2FXC3k01G6Gw61bmprjgqS
Arcade,Duncan Laurence,,,Small Town Boy (Track By Track),2020-11-12,1J14CdDAvBTE1AJYUOwl6C,46577545,3klZnJvYGIbWritVwQD434
Talking to the Moon,Bruno Mars,,,Doo-Wops & Hooligans,2010-05-11,161DnLWsx1i3u1JT05lzqU,95466914,0du5cEVh5yTK9QJze8zA0C
favorite crime,Olivia Rodrigo,,,SOUR,2021-05-21,5JCoSi02qi3jJeHdZXMmR8,113350608,1McMsnEElThX1knmY4oliG
505,Arctic Monkeys,"indie, garage rock",Rock,Favourite Worst Nightmare (Standard Version),2007-04-24,58ge6dfP91o9oXMzq3XkIS,472717584,7Ln80lUS6He07XvHI8qqHH
you broke me first,Tate McRae,,,you broke me first,2020-04-17,45bE4HXI0AwGZXfZtMp8JR,41514054,45dkTj5sMRSjrmBSBeiHym
Streets,Doja Cat,,,Hot Pink,2019-11-07,60ynsPSSKe6O3sfwRnIBRf,48800053,5cj0lLjcoR7YOSnhnX0Po5
Heartbreak Anniversary,GIVĒON,r&b,R&B,TAKE TIME,2020-03-27,3FAJ6O0NOHQV8Mc5Ri6ENp,19016859,4fxd5Ee7UefO4CUXgwJ7IP
Enchanted,Taylor Swift,,,Speak Now (Deluxe Package),2010-01-01,3sqrvkNC6IPTIXvvbx9Arw,18380290,06HL4z0CvFAxyc27GXpf02
Blank Space,Taylor Swift,,,1989 (Deluxe),2014-01-01,1u8c2t2Cy7UBoG4ArRcF5g,315622158,06HL4z0CvFAxyc27GXpf02
Wandered To LA (with Justin Bieber),"Juice WRLD, Justin Bieber","melodic rap, emo rap, ",Hip Hop,Fighting Demons,2021-12-10,1cA4wEmLkKlttS6N89LbJh,3732420,"4MCBfE4596Uoi2O4DtmEMz, 1uNFoZAHBGtllmzznpCI3s"
When I’m Gone (with Katy Perry),"Alesso, Katy Perry","edm, pop","Electronic, Pop",When I’m Gone (with Katy Perry),2021-12-29,5902W4uHWzhtOff1UK7the,13795185,"4AVFqumd2ogHFlRbKIjp1t, 6jJ0s89eD6GaHleKKya26X"
Jocelyn Flores,XXXTENTACION,emo rap,Hip Hop,17,2017-08-25,7m9OqQk4RVRkw9JJdeAw96,16505651,15UsOTVnJzReFVN1VCnxy4
All of Me,John Legend,"soft pop, neo soul","R&B, Pop",Love In The Future (Expanded Edition),2013-08-30,3U4isOIWM3VvDubwSI3y7a,81083371,5y2Xq6xcjJb2jVM54GHK3t
Memories,Maroon 5,pop,Pop,JORDI (Deluxe),2021-06-11,4cktbXiXOapiLBMprHFErI,65664233,04gDigrS5kc9YWfZHwBETP
Riptide,Vance Joy,folk pop,Pop,Dream Your Life Away (Deluxe Edition),2014-08-05,2uXlHCUbq9OMUwx3hrk06o,289330871,10exVja0key0uqUkk6LJRT
Hope,XXXTENTACION,emo rap,Hip Hop,?,2018-03-16,2ZRo7axmMPeSVUvDbGkJah,43227091,15UsOTVnJzReFVN1VCnxy4
Permission to Dance,BTS,k-pop,Pop,Permission to Dance,2021-07-23,3XYRV7ZSHqIRDG87DKTtry,13576480,3Nrfpe0tUJi4K4DXYWgMUX
Señorita,"Shawn Mendes, Camila Cabello",pop,Pop,Shawn Mendes (Deluxe),2019-06-19,6v3KW9xbzN5yKLt9YKDYA2,100014884,"7n2wHs1TKAczGzO7Dd2rGr, 4nDoRrQiYLoBzwC5BhVJzF"
Love Grows (Where My Rosemary Goes),Edison Lighthouse,,,Love Grows (Where My Rosemary Goes) & Other Gems,1970-01-01,5Ts1DYOuouQLgzTaisxWYh,31711551,1NRzxuPpdGushT8YmF5NAa
Say You Won't Let Go,James Arthur,soft pop,Pop,Back from the Edge,2016-10-28,5uCax9HTNlzGybIStD3vDh,75228719,4IWBUUAFIplrNtaOHcJPRM
Happier Than Ever - Edit,Billie Eilish,,,Happier Than Ever (Edit),2021-07-28,32BeYxKPrig1LefHsC0Xuo,30154076,6qqNVTkY8uBg9cP3Jd7DAH
Enemy - From the series Arcane League of Legends,"Imagine Dragons, Arcane, League of Legends",,,Enemy (from the series Arcane League of Legends),2021-10-27,5UlnuulVAVmmesw4VzqHdG,24187136,"53XhwfbYqKCa1cC15pYq2q, 57nPqD7z62gDdq37US9XJR, 47mIJdHORyRerp4os813jD"
The Hills,The Weeknd,,,Beauty Behind The Madness,2015-08-28,7fBv7CLKzipRk6EC6TWHOB,232301736,1Xyo4u8uXC1ZmMpatF05PJ
Do I Wanna Know?,Arctic Monkeys,"indie, garage rock",Rock,AM,2013-09-09,5FVd6KXrgO9B3JPmC8OPst,259652688,7Ln80lUS6He07XvHI8qqHH
Space Song,Beach House,dream pop,Pop,Depression Cherry,2015-08-28,7H0ya83CMmgFcOhw0UB6ow,81718062,56ZTgzPBDge0OvCGgMO3OY
Payphone,"Maroon 5, Wiz Khalifa","pop, rap","Pop, Hip Hop",Overexposed Track By Track,2012-01-01,1XGmzt0PVuFgQYYnV2It7A,302250118,"04gDigrS5kc9YWfZHwBETP, 137W8MRPWKqSmrBGDBFSop"
Someone Like You,Adele,soft pop,Pop,21,2011-01-19,5lkpeJwmQKgY3bX2zChjxX,3602504,4dpARuHxo51G3z768sgnrY
goosebumps,Travis Scott,rap,Hip Hop,Birds In The Trap Sing McKnight,2016-09-16,6gBFPUFcJLzWGx4lenP6h2,18270688,0Y5tJX1MQlPlqiwlOH1tJY
edamame,"bbno$, Rich Brian","meme rap, ",Hip Hop,eat ya veggies,2021-10-08,5rW7qTn83sCKtqBoneJs63,7406417,"41X1TR6hrK8Q2ZCpp2EqCz, 2IDLDx25HU1nQMKde4n61a"
Love Again,Dua Lipa,pop,Pop,Future Nostalgia,2020-03-27,4rPkN1FMzQyFNP9cLUGIIB,3658946,6M2wZ9GZgrQXHCFfjv46we
Alien Blues,Vundabar,,,Gawk,2015-07-24,11iIikXxC6NP0Ma8vMD27x,25479033,1W4itxt3vwhmrgLEBuVHJ6
"Lemonade (feat. Gunna, Don Toliver & NAV)","Internet Money, Gunna, Don Toliver, NAV",melodic rap,Hip Hop,B4 The Storm,2020-08-28,7hxHWCCAIIxFLCzvDgnQHX,649986,"6MPCFvOQv5cIGfw3jODMF0, 2hlmm7s2ICUX0LVIhVFlZQ, 4Gso3d4CscCijv0lmajZWs, 7rkW85dBwwrJtlHRDkJDAC"
Notion,The Rare Occasions,,,Notion,2021-12-02,0sTlGEld0h8kIPZaKDYUf4,112113728,1QfpRUtH14JLoY6F6AYmwt
Overpass Graffiti,Ed Sheeran,soft pop,Pop,=,2021-10-25,4btFHqumCO31GksfuBLLv3,7520470,6eUKZXaKkcviH0Ku9w2n3V
